Hebrew,English,Safe,Hebrew_st,Hebrew_e,English_st,English_e
.בהודעה שלך נאמר שהמפתח אצלך,Your message said you had the key.,True,"02:01:53,784","02:01:55,536","02:01:53,808","02:01:55,559"
.אמרתי שהמפתח יהיה על הרכבת הזו,I said the key would be on this train.,True,"02:01:55,619","02:01:57,704","02:01:55,643","02:01:57,728"
".העסקה מתבצעת ברגע זה, .אנחנו יודעים-","- An exchange is happening as we speak., - We know.",True,"02:01:57,788","02:02:00,833","02:01:57,812","02:02:00,898"
אז אתה יודע שמהאיש שרוכש אותו,Then you know the man taking possession,True,"02:02:00,916","02:02:02,584","02:02:00,981","02:02:02,650"
.לא יהיה קשה להיפטר,won't be hard for you to get rid of.,True,"02:02:02,668","02:02:04,586","02:02:02,733","02:02:04,610"
.לא קשה להיפטר מאף אחד,No one is.,True,"02:02:05,712","02:02:06,880","02:02:05,778","02:02:06,904"
.המפתח יהיה חסר תועלת,that key is all but worthless.,True,"02:02:14,680","02:02:16,974","02:02:14,870","02:02:16,997"
.וכאן אתה מספר לי סיפור,And this is where you tell me a story.,True,"02:02:18,809","02:02:21,603","02:02:18,874","02:02:21,043"
?איפה הרכבת,Where is the train?,True,"02:02:22,354","02:02:23,689","02:02:22,378","02:02:23,712"
",אתה נוסע בכיוון הנכון, .אבל אתה בהחלט צריך לנסוע מהר יותר","You're going the right way,, but you definitely need to go faster.",True,"02:02:23,772","02:02:26,650","02:02:23,796","02:02:26,674"
!אני נוסע הכי מהר שאפשר,I'm going as fast as I can!,True,"02:02:26,733","02:02:28,819","02:02:26,757","02:02:28,843"
?מתי מתחילה הירידה,When do I startgoing downhill?,True,"02:02:28,902","02:02:30,904","02:02:28,926","02:02:30,928"
.לא עוד הרבה,It won't be long.,True,"02:02:31,530","02:02:32,906","02:02:31,595","02:02:32,930"
"תוכל להיות מועברת לכל מקום בעולם, .באמצעות לוויין","could be transmitted anywhere, in the world via satellite.",True,"02:02:40,205","02:02:43,500","02:02:40,104","02:02:43,524"
.ואז להשמיד את עצמה בלי להשאיר זכר,"and then self-destruct, leaving no trace.",True,"02:02:47,546","02:02:50,507","02:02:47,570","02:02:50,531"
.סוכן חשאי מושלם,A perfect covert operative.,True,"02:02:50,591","02:02:53,510","02:02:50,614","02:02:53,534"
"הצלחנו להעביר, עותק מוקדם של הבינה המלאכותית","We were able to transmit, an early copy of the AI",True,"02:02:54,136","02:02:56,847","02:02:54,410","02:02:56,871"
.לצוללת החדשה ביותר של רוסיה,to Russia's newest submarine.,True,"02:02:56,930","02:02:58,891","02:02:56,954","02:02:58,914"
.כדי שנוכל לזהות אותה בחשאיות,so we could secretly detect her.,True,"02:03:07,024","02:03:08,692","02:03:06,922","02:03:08,716"
"מטרת הבינה המלאכותית, ,הייתה כדור הסונאר של הצוללת","The AI's objective lay, in the submarine's sonar sphere",True,"02:03:09,193","02:03:12,446","02:03:08,799","02:03:12,636"
.בלב מערכת ההגנה שלה,at the heart of its defense system.,True,"02:03:12,529","02:03:15,032","02:03:12,720","02:03:14,889"
...מסיבות שאנחנו לא לגמרי מבינים,"For reasons we don't fully understand,",True,"02:03:16,950","02:03:19,244","02:03:17,182","02:03:19,268"
...הבינה המלאכותית סטתה מההוראות ו,the AI went rogue and...,True,"02:03:20,329","02:03:22,122","02:03:20,394","02:03:22,146"
.השיגה יותר מהצפוי,...over-delivered.,True,"02:03:26,168","02:03:27,294","02:03:26,275","02:03:27,318"
"הגופות הקפואות של הצוות, ,חולצו באביב שלאחר מכן","The frozen bodies of the crew, were recovered the following spring,",True,"02:03:28,003","02:03:31,548","02:03:27,985","02:03:31,572"
.לאחר שנסחפו בקרח הצף,adrift in the pack ice.,True,"02:03:31,632","02:03:33,008","02:03:31,655","02:03:33,032"
.הסבסטופול אבדה,The Sevastopol was lost.,True,"02:03:38,013","02:03:39,848","02:03:38,120","02:03:39,872"
.אף אחד לא בטוח לאן נעלמה,No one's quite sure where.,True,"02:03:39,932","02:03:41,600","02:03:39,955","02:03:41,624"
"אני גם יודע שהניסיונות החוזרים, להפוך את הבינה המלאכותית לצייתנית","I also know subsequent attempts, to make the AI obedient",True,"02:03:48,273","02:03:51,443","02:03:47,713","02:03:51,467"
.רק הפכו אותה לקשה יותר לשליטה,only made it harder to control.,True,"02:03:51,527","02:03:54,071","02:03:51,550","02:03:54,094"
.יהיה אפשר לשלוט בה או להשמיד אותה,can it ever be controlled or destroyed.,True,"02:04:03,497","02:04:06,750","02:04:03,354","02:04:06,690"
?ולמה שזה יטריד אותנו,And why should this concern us?,True,"02:04:06,834","02:04:08,544","02:04:06,774","02:04:08,567"
",שנינו יודעים מה המפתח פותח","We both know what the key opens,",True,"02:04:14,508","02:04:16,051","02:04:14,615","02:04:16,116"
.קבור בעומק זיכרונה של הסבסטופול,is buried deep in the Sevastopol's memory.,True,"02:04:19,429","02:04:22,307","02:04:19,453","02:04:22,331"
"ומאחר שאף אחד מאיתנו לא רוצה, ...שמישהו אחר ימצא אותה, חשבתי","And since neither of us want, anyone else to find it,",True,"02:04:27,229","02:04:29,773","02:04:26,752","02:04:29,755"
?ברית,An alliance?,True,"02:04:32,818","02:04:34,403","02:04:32,841","02:04:34,426"
",תאר לך","Imagine,",True,"02:04:34,486","02:04:35,821","02:04:34,510","02:04:35,844"
משולבות בעוצמה האדירה,combined with the sheer might,True,"02:04:39,658","02:04:41,702","02:04:39,682","02:04:41,767"
.של הקומפלקס הצבאי-תעשייתי של אמריקה,of America's military-industrial complex.,True,"02:04:41,785","02:04:45,455","02:04:41,850","02:04:45,312"
.זה... מכובד,That is... considerable.,True,"02:04:46,331","02:04:49,668","02:04:46,355","02:04:49,733"
",בעלי רעיונות מיושנים על פטריוטיות","those with outdated ideas of patriotism,",True,"02:04:52,296","02:04:55,507","02:04:52,528","02:04:55,572"
...רק שאבין,Just so I understand...,True,"02:05:01,638","02:05:03,557","02:05:01,662","02:05:03,163"
",אתה רוצה לכרות ברית עם הישות","you wish to form an axis with the Entity,",True,"02:05:04,766","02:05:07,895","02:05:04,832","02:05:07,918"
",לטהר את הממשלה שלך מחשיבה מיושנת","purge your government of old-think,",True,"02:05:07,978","02:05:11,315","02:05:08,002","02:05:11,005"
...אבל אתה יודע,"But, you know...",True,"02:05:18,030","02:05:19,281","02:05:18,053","02:05:19,054"
.לטובת הכלל,...for the greater good.,True,"02:05:20,365","02:05:22,117","02:05:20,389","02:05:21,932"
.אתה תבגוד בנו,You will betray us.,True,"02:05:45,015","02:05:46,558","02:05:45,080","02:05:46,331"
.כי הוא חס על חייך,Because he spared your life.,True,"02:05:51,563","02:05:53,190","02:05:51,587","02:05:53,213"
.אז סיכמנו,Then it's agreed.,True,"02:06:12,000","02:06:13,669","02:06:12,066","02:06:13,692"
...כל מה שאת צריכה לעשות,All you need to do,True,"02:06:17,840","02:06:19,716","02:06:17,863","02:06:19,740"
.זה להכניס את פרטי הבנק שלך,is enter your banking details.,True,"02:06:19,800","02:06:22,928","02:06:19,823","02:06:22,659"
?סיימת,Are we done?,True,"02:06:46,368","02:06:47,870","02:06:46,350","02:06:47,601"
.כן,Yes.,True,"02:06:48,453","02:06:49,288","02:06:48,477","02:06:49,477"
.רגע האמת,The moment of truth.,True,"02:07:07,973","02:07:10,184","02:07:07,996","02:07:09,998"
.אז... זה באמת המפתח,So... that's really it.,True,"02:07:24,323","02:07:27,326","02:07:24,179","02:07:27,349"
.עשית את הבחירה הנכונה,You made the right choice.,True,"02:07:27,409","02:07:28,785","02:07:27,432","02:07:28,809"
...המפתח הזה,This key...,True,"02:07:29,745","02:07:31,246","02:07:29,768","02:07:31,228"
.ישנה את העולם,...is gonna change the world.,True,"02:07:33,248","02:07:35,542","02:07:33,272","02:07:35,274"
"...בנג'י, נראה לי","Benji, I think I...",True,"02:07:53,560","02:07:55,187","02:07:53,584","02:07:55,252"
.כנראה לקחתי פנייה לא נכונה איפשהו,I must've made a wrong turn somewhere.,True,"02:07:55,270","02:07:57,272","02:07:55,335","02:07:57,337"
".לא. לא, זה המקום","No. No, that's it. That's it.",True,"02:07:57,356","02:07:59,650","02:07:57,421","02:07:59,673"
?מה? איך זה יכול להיות,What? How can this be it?,True,"02:07:59,733","02:08:01,985","02:07:59,756","02:08:02,050"
"?אתה רואה את הרכבת, נכון","You can see the train, right?",True,"02:08:02,069","02:08:03,487","02:08:02,134","02:08:03,510"
"?כן, אני רואה את הרכבת. אז מה",Yes. I see the train. What about it?,True,"02:08:04,780","02:08:07,741","02:08:05,053","02:08:07,764"
".ויש לך מצנח, ?יש לי מצנח-","- And you have a parachute., - Got a parachute?",True,"02:08:07,825","02:08:10,494","02:08:07,848","02:08:10,517"
?מה אתה מצפה שאני אעשה,What do you expect me to do?,True,"02:08:11,745","02:08:13,205","02:08:11,768","02:08:13,228"
".פשוט, אתה יודע... תקפוץ","Well, just, you know... jump.",True,"02:08:13,288","02:08:16,083","02:08:13,312","02:08:15,606"
",אפילו אם אצליח לפתוח את המצנח","Even if I couldget the parachute open,",True,"02:08:27,052","02:08:28,929","02:08:27,284","02:08:28,994"
"?שומע, !כן! שומע-","- Do you copy?, - Yes! I copy!",True,"02:08:35,060","02:08:37,896","02:08:34,625","02:08:37,961"
"?תראה, אני רק מנסה לעזור לך, טוב","Look, I'm just trying to help you, okay?",True,"02:08:37,980","02:08:39,982","02:08:38,045","02:08:40,047"
".טוב, פשוט תחשוב. פשוט תחשוב","Okay, just think, just think.",True,"02:08:49,366","02:08:51,994","02:08:49,431","02:08:52,059"
?מה לעשות,What do I do?,True,"02:08:54,913","02:08:56,290","02:08:54,937","02:08:56,355"
.אני חייב להתרחק מההר הזה,I've got to get away from this mountain.,True,"02:08:58,041","02:09:00,210","02:08:58,106","02:09:00,275"
?הצלחת,Did you make it?,True,"02:10:36,640","02:10:37,474","02:10:36,413","02:10:37,497"
?אתה בסדר,Are you okay?,True,"02:10:37,558","02:10:38,600","02:10:37,581","02:10:38,665"
!אני מנסה להתרחק מההר,I'm trying to get away from this mountain!,True,"02:10:38,684","02:10:41,603","02:10:38,749","02:10:41,626"
?אלנה,Alana?,True,"02:11:18,682","02:11:19,725","02:11:18,663","02:11:19,748"
.אני לא מבין,I don't understand.,True,"02:11:28,567","02:11:30,068","02:11:28,673","02:11:30,092"
"אני אישן טוב יותר, .בידיעה שהוא בידיים הנכונות","I'll sleep better just knowing now, it's in the right hands.",True,"02:11:33,280","02:11:36,450","02:11:33,345","02:11:35,972"
".'להתראות, מר קיטרידג","Goodbye, Mr. Kittridge.",True,"02:11:37,201","02:11:39,203","02:11:37,265","02:11:38,850"
"?אלנה, .אל תדאג לי, זולה-","- Alana?, - Don't worry about me, Zola.",True,"02:11:50,214","02:11:52,299","02:11:50,278","02:11:52,322"
?אלנה,Alana?,True,"02:12:05,562","02:12:06,396","02:12:05,585","02:12:06,503"
?מי עוד זו יכולה להיות בדיוק,Who the hell else would it be?,True,"02:12:06,480","02:12:10,317","02:12:06,504","02:12:10,048"
...המפתח,The key.,True,"02:12:12,736","02:12:14,071","02:12:12,759","02:12:14,094"
?איפה המפתח,Where is the key?,True,"02:12:17,616","02:12:20,285","02:12:17,681","02:12:20,183"
".המפתח אצלה, ?אצל מי-","- She's got the key., - Who?",True,"02:12:20,369","02:12:22,371","02:12:20,267","02:12:22,394"
!השנייה,The other one!,True,"02:12:22,454","02:12:24,456","02:12:22,477","02:12:24,479"
!זוזו! זוזו מהדרך,"Move! Out of the way, move!",True,"02:12:43,225","02:12:44,768","02:12:43,248","02:12:44,791"
!בבקשה,No! Please!,True,"02:12:51,942","02:12:52,818","02:12:51,214","02:12:52,799"
"!תסתובבי, .בבקשה, טוב-","- Turn around!, - Please. Okay.",True,"02:12:52,901","02:12:55,320","02:12:52,883","02:12:54,634"
!אני רואה את הרכבת,I see the train!,True,"02:12:58,073","02:13:00,117","02:12:58,096","02:13:00,140"
.לא נראה לי שאצליח,I don't think I'm gonna make it.,True,"02:13:00,200","02:13:02,244","02:13:00,223","02:13:01,975"
.המפתח,The key.,True,"02:13:10,169","02:13:11,420","02:13:10,192","02:13:11,443"
!המפתח,The key!,True,"02:13:12,963","02:13:14,339","02:13:12,944","02:13:14,362"
.או שהקליע הבא ילך אלייך,Or the next one has your name on it.,True,"02:13:15,549","02:13:18,093","02:13:15,530","02:13:17,532"
.על השולחן,On the table.,True,"02:13:19,344","02:13:21,472","02:13:19,409","02:13:21,495"
.תהרוג אותה,Kill her.,True,"02:13:53,003","02:13:54,296","02:13:52,984","02:13:54,027"
!גרייס,Grace!,True,"02:14:18,237","02:14:19,112","02:14:18,134","02:14:19,135"
!אית'ן,Ethan!,True,"02:14:23,700","02:14:24,701","02:14:23,723","02:14:24,724"
?אתה בסדר,Are you okay?,True,"02:14:32,626","02:14:33,961","02:14:32,607","02:14:33,692"
?את בסדר,Are you okay?,True,"02:14:35,712","02:14:36,922","02:14:35,694","02:14:36,945"
!המפתח,The key!,True,"02:14:52,688","02:14:53,605","02:14:52,627","02:14:53,628"
.תגידי לי שהמפתח אצלך,Tell me you have the key.,True,"02:14:54,857","02:14:56,400","02:14:54,796","02:14:56,423"
"!הרכבת יצאה משליטה, .אני יודעת-","- We're on a runaway train!, - I know.",True,"02:15:17,838","02:15:19,423","02:15:17,819","02:15:19,446"
"?לא! לא! רגע, רגע! איך אעשה את זה","No! No, wait! How do I do that?",True,"02:15:25,387","02:15:28,265","02:15:25,327","02:15:28,288"
!את תמצאי פתרון,You'll figure it out!,True,"02:15:28,348","02:15:29,600","02:15:28,371","02:15:29,623"
!?מה,What?,True,"02:15:30,934","02:15:31,852","02:15:30,874","02:15:31,875"
?'מר קיטרידג,Mr. Kittridge?,True,"02:17:10,992","02:17:12,327","02:17:10,974","02:17:12,350"
"?אדוני, מה אתה עושה פה","Sir, what are you doing here?",True,"02:17:17,666","02:17:19,293","02:17:17,689","02:17:19,315"
.אני לא פה,I'm not here.,True,"02:17:19,376","02:17:21,336","02:17:19,399","02:17:21,317"
.אבל אתה כן,But you are.,True,"02:17:21,420","02:17:22,795","02:17:21,401","02:17:22,569"
"ואם אתה לא רוצה לעבור, ,למיון מכתבים בדואר מחר","And unless you want to be sorting dead, letters at the postal service tomorrow,",True,"02:17:22,880","02:17:25,507","02:17:22,652","02:17:25,589"
.תעשה בדיוק מה שאני אומר לך,you'll do exactly what I tell you.,True,"02:17:25,590","02:17:27,676","02:17:25,613","02:17:27,699"
".אני יודע מה המפתח פותח, אית'ן","I know what the key unlocks, Ethan.",True,"02:19:26,127","02:19:28,296","02:19:26,109","02:19:28,319"
.אני היחיד שיודע,I'm the only one who knows.,True,"02:19:31,215","02:19:33,135","02:19:31,197","02:19:33,157"
!האנט,Hunt!,True,"02:19:59,786","02:20:01,288","02:19:59,809","02:20:00,977"
!האנט,Hunt!,True,"02:20:02,289","02:20:03,332","02:20:02,395","02:20:03,563"
.האנט! אל תעשה את זה,Hunt! Don't you do it!,True,"02:20:04,541","02:20:07,252","02:20:04,564","02:20:07,275"
.עזוב את הסכין,Drop the knife!,True,"02:20:08,795","02:20:10,464","02:20:08,818","02:20:10,486"
.תניח אותו,Put it down!,True,"02:20:10,547","02:20:11,798","02:20:10,570","02:20:11,821"
!קדימה,Do it!,True,"02:20:14,551","02:20:16,178","02:20:14,574","02:20:15,783"
!קום,On your feet!,True,"02:20:24,895","02:20:26,480","02:20:24,918","02:20:26,502"
!טוב,Okay!,True,"02:20:28,482","02:20:29,691","02:20:28,504","02:20:29,714"
!תניח את הסכין כבר,Drop that goddamn knife!,True,"02:20:29,775","02:20:31,360","02:20:29,797","02:20:31,507"
.הכול בסדר. הכול בסדר,It's okay. It's okay.,True,"02:20:31,443","02:20:33,153","02:20:31,591","02:20:33,176"
.פשוט קחו אותו,Just take him.,True,"02:20:34,530","02:20:36,615","02:20:34,552","02:20:35,845"
"!תכוונו אליו. תכוונו אליו, .אותו אתם רוצים","Just cover him. Cover him!, He's the one you want.",True,"02:20:36,698","02:20:39,743","02:20:36,679","02:20:39,766"
"!דגה, .אני מטפל בזה-","- Degas!, - I got it, I got it.",True,"02:20:39,827","02:20:41,703","02:20:39,849","02:20:41,726"
!אותו אתם רוצים,He's the one you want!,True,"02:20:41,787","02:20:43,163","02:20:41,809","02:20:43,186"
"!לא אכפת לי ממנו, האנט. אני רוצה אותך","I don't care about him, Hunt. I want you!",True,"02:20:43,247","02:20:45,916","02:20:43,269","02:20:45,939"
!לא,No!,True,"02:20:46,625","02:20:47,835","02:20:46,648","02:20:47,857"
.הכול בסדר,It's okay.,True,"02:21:06,770","02:21:07,646","02:21:06,793","02:21:07,793"
.הכול בסדר,It's okay.,True,"02:21:08,730","02:21:09,606","02:21:08,753","02:21:09,753"
.תקשיב לי,Listen to me.,True,"02:21:12,151","02:21:13,527","02:21:12,340","02:21:13,549"
",כל מי שעל הרכבת הזו ימות",Everyone on this train is gonna die,True,"02:21:13,610","02:21:15,988","02:21:13,633","02:21:15,927"
.אלא אם תעשה בדיוק מה שאני אומר,unless you do exactly as I say.,True,"02:21:16,071","02:21:18,574","02:21:16,010","02:21:18,596"
...גבירותיי ורבותיי. סלחו לי. צאו,"Mesdames, messieurs! Excusez-moi. Sortez...",True,"02:21:40,304","02:21:43,056","02:21:39,784","02:21:43,162"
!כולם החוצה! לאחורי הרכבת,Everybody out! Back of the train!,True,"02:21:43,140","02:21:45,934","02:21:43,246","02:21:45,957"
.גרייס,Grace.,True,"02:21:55,486","02:21:56,820","02:21:55,133","02:21:56,133"
.לא יכולתי לעצור אותה,I couldn't stop it.,True,"02:21:58,572","02:21:59,823","02:21:58,594","02:21:59,846"
.אף אחד לא יכול,No one can.,True,"02:22:05,120","02:22:06,205","02:22:05,101","02:22:06,227"
"!אית'ן, המפתח, .גרייס, זה בסדר-","- Ethan, the key!, - Grace, it's okay.",True,"02:22:08,415","02:22:10,584","02:22:08,479","02:22:10,606"
.זו אשמתי,It's my fault.,True,"02:22:10,667","02:22:12,044","02:22:10,690","02:22:12,066"
...אם משהו יקרה,If anything happens...,True,"02:22:12,127","02:22:13,712","02:22:12,150","02:22:13,735"
.השגתי אותו,I got it.,True,"02:22:13,795","02:22:14,880","02:22:13,818","02:22:14,902"
.אנחנו השגנו אותו,We got it.,True,"02:22:15,672","02:22:17,049","02:22:15,695","02:22:17,030"
"?מה זאת אומרת, איבדת את המפתח","What do you mean, you lost the key?",True,"02:22:43,617","02:22:46,119","02:22:43,639","02:22:46,225"
"?היי, מה קורה פה","Whoa, whoa, whoa. What's going on?",True,"02:22:54,795","02:22:56,547","02:22:54,817","02:22:56,486"
!עד הסוף אחורה,All the way to the back!,True,"02:23:01,802","02:23:03,846","02:23:01,824","02:23:03,868"
!אית'ן,Aah! Ethan!,True,"02:23:54,730","02:23:56,023","02:23:54,043","02:23:55,586"
.גרייס! גרייס,Grace! Grace.,True,"02:23:57,274","02:23:58,817","02:23:57,296","02:23:58,840"
!גרייס,Grace!,True,"02:23:58,901","02:24:00,277","02:23:58,923","02:24:00,007"
".את צריכה לקפוץ, !?מה? לקפוץ-","- You're gonna have to jump., - What, jump?",True,"02:24:46,240","02:24:48,492","02:24:46,262","02:24:48,514"
"!פשוט תקפצי! קדימה, קדימה","Just jump! Go, go, go!",True,"02:24:48,575","02:24:50,369","02:24:48,598","02:24:50,224"
.אלוהים,"Oh, my God.",True,"02:25:37,416","02:25:38,584","02:25:37,396","02:25:38,481"
"!אני עולה באש, תוריד את זה, !אל תזוזי-","- I'm on fire! Get it off!, - Don't move!",True,"02:25:55,350","02:25:57,478","02:25:55,414","02:25:57,500"
.היא כבתה,It's out. It's out.,True,"02:25:59,188","02:26:00,981","02:25:59,210","02:26:01,003"
!תחזיקי חזק,Hang on!,True,"02:26:18,499","02:26:19,791","02:26:18,187","02:26:19,187"
"!רוצי, רוצי! רוצי, גרייס","Run, run, run! Run, Grace!",True,"02:26:27,841","02:26:30,302","02:26:27,863","02:26:29,824"
.תפסתי אותך,I got you.,True,"02:26:52,658","02:26:53,826","02:26:52,179","02:26:53,848"
.תפסתי אותך,I got you.,True,"02:26:53,909","02:26:54,993","02:26:53,931","02:26:55,016"
.אל תסתכלי למטה,Okay. Don't look down.,True,"02:26:56,411","02:26:57,454","02:26:56,434","02:26:57,518"
",אני הולך לקפוץ, .ואת תחכי פה","Now, I'm gonna jump across,, and you're gonna wait here.",True,"02:26:59,957","02:27:02,334","02:26:59,979","02:27:02,356"
".גרייס, את חייבת לעזוב","Grace, you have to let go.",True,"02:27:09,967","02:27:11,760","02:27:09,989","02:27:11,782"
.את חייבת לעזוב אותי,"Grace, you got to let me go.",True,"02:27:12,594","02:27:13,679","02:27:11,866","02:27:13,659"
?את סומכת עליי,Do you trust me?,True,"02:27:15,889","02:27:17,307","02:27:15,911","02:27:17,288"
"?את הולכת לסמוך עליי או לא, .את חייבת לסמוך עליי","You gonna trust me or not?, You've got to trust me.",True,"02:27:17,391","02:27:19,351","02:27:17,371","02:27:19,373"
.טוב,Okay.,True,"02:27:23,730","02:27:24,565","02:27:23,586","02:27:24,587"
".קדימה, גרייס","Come on, Grace. Give me your hand.",True,"02:27:26,108","02:27:27,151","02:27:26,130","02:27:27,673"
".תני לי יד, תקפצי, .אל תסתכלי למעלה! תסתכלי עליי","You got to jump., Don't look up! Look at me.",True,"02:27:27,234","02:27:29,528","02:27:27,757","02:27:29,550"
".תסמכי עליי, לא אתן לך ליפול","Trust me, I won't let you fall.",True,"02:27:29,611","02:27:31,321","02:27:29,633","02:27:31,344"
"!תקפצי, גרייס, תקפצי","Jump, Grace, jump!",True,"02:27:35,159","02:27:36,410","02:27:35,181","02:27:36,432"
"!תסמכי עליי! תקפצי, בבקשה",You got to trust me!,True,"02:27:36,493","02:27:38,162","02:27:36,515","02:27:37,516"
.אל תסתכלי למטה,Don't look down.,True,"02:27:48,463","02:27:49,631","02:27:48,652","02:27:49,653"
".תקשיבי לי טוב, .נמשוך אותך ביחד","Listen to me very carefully., We're gonna pull you up together.",True,"02:28:03,520","02:28:05,647","02:28:03,542","02:28:06,212"
!גרייס,Grace! Aah!,True,"02:28:08,901","02:28:09,943","02:28:08,923","02:28:10,424"
.הכול בסדר. הכול בסדר. הכול בסדר,It's okay. It's okay. It's okay.,True,"02:28:14,239","02:28:16,658","02:28:14,261","02:28:16,680"
.תעברי מעליי. קדימה,"Go over me. Go, go.",True,"02:28:38,514","02:28:40,766","02:28:38,119","02:28:40,204"
.זה כרטיס היציאה שלנו מהרכבת הזו,It's our ticket off this train.,True,"02:29:12,756","02:29:14,550","02:29:12,778","02:29:14,572"
!אית'ן. אית'ן,Ethan. Ethan!,True,"02:29:34,987","02:29:37,322","02:29:35,009","02:29:37,094"
.סבס... טופול,Sevas... topol.,True,"02:30:37,883","02:30:40,802","02:30:37,655","02:30:40,824"
?סבסטופול,Sevastopol?,True,"02:30:42,137","02:30:43,514","02:30:42,159","02:30:43,536"
?העיר סבסטופול בחצי האי קרים,The city Sevastopol in the Crimea.,True,"02:30:43,597","02:30:47,601","02:30:43,619","02:30:47,039"
?איפה,Where?,True,"02:30:48,143","02:30:49,269","02:30:48,165","02:30:49,250"
.צו... ללת,Sous... marin.,True,"02:30:54,858","02:30:57,820","02:30:54,880","02:30:57,633"
.הצוללת,The submarine.,True,"02:31:04,535","02:31:06,078","02:31:04,515","02:31:05,808"
.הסבסטופול,The Sevastopol.,True,"02:31:08,705","02:31:10,290","02:31:08,686","02:31:10,062"
".הם יבואו, אית'ן","They'll be coming, Ethan.",True,"02:31:21,301","02:31:22,928","02:31:21,282","02:31:22,950"
.תודה,Merci.,True,"02:31:26,974","02:31:28,517","02:31:27,037","02:31:28,163"
?מה קרה,What is it?,True,"02:31:44,825","02:31:46,702","02:31:44,847","02:31:46,724"
?מה,What?,True,"02:31:48,203","02:31:49,204","02:31:48,225","02:31:49,226"
.הוא יחזיק רק אחד,It can only carry one.,True,"02:31:50,664","02:31:52,332","02:31:50,644","02:31:52,354"
.אני מבינה,I understand.,True,"02:31:55,419","02:31:56,795","02:31:55,399","02:31:56,567"
".גרייס, .אית'ן, זה בסדר-","- Grace., - Ethan, it's okay.",True,"02:31:57,963","02:32:00,215","02:31:58,110","02:31:59,820"
.זו הייתה התוכנית,This was the plan.,True,"02:32:01,884","02:32:03,093","02:32:01,905","02:32:03,115"
.המפתח אצלך. אתה חייב ללכת,You have the key. You have to go.,True,"02:32:03,969","02:32:06,346","02:32:04,074","02:32:05,909"
.גרייס,Grace.,True,"02:32:07,890","02:32:08,724","02:32:07,911","02:32:08,911"
?האנט,Hunt?,True,"02:32:12,603","02:32:13,896","02:32:12,249","02:32:13,249"
"!לא, לא! האנט","No, no! Hunt!",True,"02:32:17,232","02:32:18,901","02:32:17,254","02:32:18,589"
!זוזי מהדרך! זוזי מהדרך,Out of the way! Out of the way!,True,"02:32:20,861","02:32:22,279","02:32:20,883","02:32:22,384"
".לא. לא, היי","No. No, hey.",True,"02:32:38,212","02:32:39,588","02:32:38,233","02:32:39,610"
.יש דופק,Got a pulse. Got a pulse.,True,"02:32:40,589","02:32:41,757","02:32:40,569","02:32:41,779"
".קדימה, תישארי איתי","Come on, stay with me.",True,"02:32:41,840","02:32:43,509","02:32:41,862","02:32:43,530"
"?זה יותר טוב, לא","This is better, isn't it?",True,"02:33:00,609","02:33:02,277","02:33:00,589","02:33:01,965"
?פנים אל פנים אמיתיות,Face to authentic face?,True,"02:33:03,445","02:33:05,823","02:33:03,425","02:33:05,469"
...'מר קיטרידג,"Mr. Kittridge,",True,"02:33:05,906","02:33:07,199","02:33:06,178","02:33:07,221"
"אית'ן האנט אמר לי, .שאתה אדם שאוכל לסמוך עליו","Ethan Hunt tells me, you're a man I can trust.",True,"02:33:08,116","02:33:11,286","02:33:08,180","02:33:11,308"
?באמת,Does he now?,True,"02:33:12,246","02:33:13,789","02:33:12,267","02:33:13,811"
.מעניין,Interesting.,True,"02:33:19,169","02:33:20,796","02:33:19,191","02:33:20,275"
.אני בוחרת לקבל,I choose to accept.,True,"02:33:21,630","02:33:23,841","02:33:21,652","02:33:23,404"
.אנחנו לא יכולים לברוח מהעבר,We cannot escape the past.,True,"02:33:29,888","02:33:32,516","02:33:29,868","02:33:32,538"
.על חלקנו נגזר לשחזר אותו,Some of us are doomed to repeat it.,True,"02:33:33,475","02:33:36,019","02:33:33,497","02:33:35,582"
"?אבל זה הדפוס, לא","But that's the pattern, isn't it?",True,"02:33:44,903","02:33:47,739","02:33:44,883","02:33:47,803"
.העול שאתה צריך לשאת,The cross you've been left to bear.,True,"02:33:47,823","02:33:50,033","02:33:47,886","02:33:50,055"
...ככל שמישהו מתקרב אליך יותר,"The closer someone gets to you,",True,"02:33:51,118","02:33:53,370","02:33:51,140","02:33:53,392"
.כך קשה יותר להשאיר אותו בחיים,the harder it is to keep them alive.,True,"02:33:54,496","02:33:56,415","02:33:54,476","02:33:56,437"
.תודה לאל,Thank God.,True,"02:33:58,917","02:34:00,460","02:33:58,939","02:34:00,149"
.יום חדש מביא איתו עול חדש,A new day brings a new burden.,True,"02:34:16,059","02:34:18,437","02:34:16,081","02:34:18,459"
.המפתח הוא רק ההתחלה,The key is only the beginning.,True,"02:34:20,314","02:34:23,692","02:34:20,335","02:34:23,338"
...כל מה שיידרש כדי להגיע לשם,whatever it takes to get there...,True,"02:34:27,946","02:34:29,990","02:34:28,051","02:34:29,678"
.תצטרך לעשות את זה לבדך,you'll have to do it on your own.,True,"02:34:31,533","02:34:34,244","02:34:31,513","02:34:33,766"
",גבריאל ינצח","Gabriel wins,",True,"02:34:40,709","02:34:42,878","02:34:40,689","02:34:42,900"
.והעולם ישלם את המחיר האולטימטיבי,and the world will pay the ultimate price.,True,"02:34:42,961","02:34:45,714","02:34:42,983","02:34:45,444"
